time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP
1/9/2006,3000,-0.043113554,35.46,25.9,321,15,454,1.258,1.45448
1/16/2006,205000,-0.055787085,34,25.9,100,14.8,373,2.36,1.5
1/23/2006,2000,-0.062553585,36,26.2,116,15.3,342,1.303,1.3275
1/30/2006,300,-0.06383119,35.52,26.3,16,11.1,286,2.63,1.155
2/6/2006,0,-0.065071445,34,25.6,136,15.1,1610,2.98,0.9825
2/13/2006,0,-0.072914697,34,21.8,323,13.2,1550,3.33,0.81
2/20/2006,300,-0.056409769,34.95,22.8,101,9.4,751,2.4455,0.915
2/27/2006,0,-0.07652795,35.9,25.1,133,14.5,435,1.561,1.02
3/6/2006,0,-0.065651507,34,26.8,112,8.6,380,1.9705,1.125
3/13/2006,0,-0.053955736,34.49,26.4,128,12.5,315,2.38,1.23
3/20/2006,0,-0.036672608,34,27.3,53,11.1,195,1.229,1.3475
3/27/2006,0,-0.030126836,35,26.5,42,13.3,137,1.166333333,1.465
4/3/2006,0,-0.018183113,35,27.9,93,9.4,121,1.103666667,1.5825
4/10/2006,0,-0.020494298,38.22,27.7,154,12.7,81,1.041,1.7
4/17/2006,1000,-0.028406428,35,25.5,63,10.4,67,1.6,2.11
4/24/2006,0,-0.033490315,36,27.3,102,7.6,54,1.56,2.74
5/1/2006,0,-0.008493331,39,27.9,101,12,45,1.38,2.69
5/8/2006,0,-0.002450555,40,28.7,168,7.2,36,1.2,2.64
5/15/2006,0,-0.00383221,38.33333333,28.5,179,8.2,36,1.204,2.1
5/22/2006,0,-0.014906468,36.66666667,28,313,10.8,36,1.094,2.525
5/29/2006,0,-0.003643044,35,28.5,72,7.7,69,0.984,2.95
6/5/2006,0,-0.007109974,37.27,29.9,64,6.5,44,0.9295,3.375
6/12/2006,0,-0.016433672,35,29.6,25,19.5,53,0.875,3.8
6/19/2006,20500,-0.008609398,36,29.7,74,10.3,209,1.0475,2.5
6/26/2006,10000,-0.019551406,37.05,30.9,56,6.7,142,1.22,1.2
7/3/2006,455000,-0.002510969,35.57,31.2,83,7.5,142,7.77,2.4
7/10/2006,10600000,0.010736403,38.73,31.7,88,10.4,179,1.64,1.69
7/17/2006,125000000,0.009110298,36,33,79,7.8,679,1.94,1.4
7/24/2006,5930000,0.014932063,36.5,30.6,56,8.5,916,1.96,1.644
7/31/2006,14990000,0.018351815,36.79,31,90,9,616,2.05,1.6
8/7/2006,7360000,0.022201482,35.08,30.7,88,9.8,430,1.84,2.01
8/14/2006,381000,0.037770435,37.21,32.5,86,8.5,268,1.433,1.854
8/21/2006,9000000,0.045547678,35,31.3,82,8.4,604,1.521,1.698
8/28/2006,3130000,0.045850398,34.2,32.1,175,8.5,747,1.609,1.542
9/4/2006,8330000,0.040302156,34,31.7,238,12.6,2140,2.1195,1.386
9/11/2006,3820000,0.054372973,34,32.1,115,10.5,2340,2.63,1.23
9/18/2006,4670000,0.065213555,34,31.6,186,8.1,3690,2.1885,1.7275
9/25/2006,2200000,0.050194465,32,31,115,10.7,2170,1.747,2.225
10/2/2006,467000,0.057493825,34,30.8,11,9.3,1100,7.5735,2.7225
10/9/2006,1430000,0.0819731,36.142,29.2,54,12.3,470,13.4,3.22
10/16/2006,2576000,0.078851129,37.12,30.9,96,13.2,284,9.215,3.41
10/23/2006,22660000,0.068208368,36.65,29.9,142,13,213,5.03,3.6
10/30/2006,4470000,0.050704857,37.92,28.9,38,13.5,198,3.587,2.65
11/6/2006,1400000,0.0483591,36.65,29,73,14.5,189,2.144,1.7
11/13/2006,1030000,0.037415114,36.24,28.7,320,16,125,1.57,1.93
11/20/2006,1300000,0.01155887,36.48,27,306,13.6,122,0.926,2
11/27/2006,1670,0.008728247,35,27,64,19,107,1.0785,2.07
12/4/2006,5400000,0.005570397,35,27.9,9,13,90,1.231,2.14
12/11/2006,21700,0.00880149,36.54,27.6,16,15.2,86,1.79,2.21
12/18/2006,1453333,-0.004364776,37.46,27.3,85,11.2,151,1.39,2.13
12/25/2006,53300,-0.018756045,35,27.6,65,14.3,188,0.99,2.05
1/1/2007,5000,-0.044935873,35,27.3,105,13.4,322,1.63,1.97
1/8/2007,623000,-0.040649986,37.02,27.7,162,12.9,255,2.27,1.89
1/15/2007,1430000,-0.024483941,38,27.4,101,12.8,204,2.075,1.8325
1/22/2007,233000,-0.015353082,36.8,27.7,67,13.2,156,1.88,1.775
1/29/2007,1030000,-0.027460933,36,27.2,17,14.3,237,1.705,1.7375
2/5/2007,173000,-0.034582594,36,26.9,60,15.2,378,1.53,1.7
2/12/2007,1870000,-0.046605983,35,26.9,71,12.3,361,2.04,1.23
2/19/2007,350000,-0.058221279,35,27.1,332,16.5,282,1.891,1.486666667
2/26/2007,26666,-0.066173335,36,26.7,198,12.6,239,1.6555,1.743333333
3/5/2007,0,-0.062912248,36,26.9,195,14,181,1.42,2
3/12/2007,480000,-0.052052837,36,26.5,71,9.7,146,1.66,2.7
3/19/2007,233000,-0.035044162,36,26.2,94,12.1,140,1.067,2.42
3/26/2007,70000,-0.039260264,35,22.8,75,11.3,128,1.46,2.14
4/2/2007,333,-0.035835031,37,24.1,90,9.1,92,1.9,3.02
4/9/2007,333,-0.035543475,39.44,24.8,27,12.2,87,0.795,3.210333333
4/16/2007,0,-0.062799445,36,24.3,90,15.1,127,1.2925,3.400666667
4/23/2007,0,-0.062609954,37.7,26.5,96,11.5,115,1.79,3.591
4/30/2007,0,-0.049668284,39.52,26.8,35,10.9,58,1.78,3.33
5/7/2007,0,-0.030138956,39.64,27.3,104,11.6,62,0.99,2.5
5/14/2007,300,-0.018101444,37,27.2,313,10.7,74,1.14,2.693
5/21/2007,0,-0.009575711,36,27.4,6,12.4,82,0.993,2.428666667
5/28/2007,0,-0.002635774,37.05,27.2,75,12.7,57,0.9465,2.164333333
6/4/2007,333,-0.012056081,38,29.6,88,17.6,80,0.9,1.9
6/11/2007,300,-0.004501521,36,30.3,132,12.3,121,2.6,4.427
6/18/2007,0,0.004641026,37.62,30,76,9.2,101,0.85,3.584666667
6/25/2007,0,0.00459538,36,30.8,314,7.4,83,0.965,2.742333333
7/2/2007,0,0.019426291,37,31.6,78,7.7,333,1.08,1.9
7/9/2007,0,0.015870755,37.39,33.2,0,4.6,551,1.285,2.055
7/16/2007,0,0.007071772,37.06,32.6,113,10.4,368,1.49,2.21
7/23/2007,0,0.018258314,37.86,31.3,84,8.7,249,1.268,1.061
7/30/2007,0,0.02303019,36.22,30.9,97,12.2,326,1.266,3.803
8/6/2007,700,0.02558003,37.75,30.8,78,15.4,802,1.88,1.56
8/13/2007,0,0.028652244,39.57,32.1,31,8.3,494,1.7175,2.167666667
8/20/2007,0,0.041541185,36,31,90,10.4,361,1.555,2.775333333
8/27/2007,0,0.039916488,38.06,30.4,82,12.5,525,1.2,3.383
9/3/2007,0,0.045336382,36,31.5,70,7.6,574,1.487,2.6265
9/10/2007,0,0.053026825,38.82,32.2,29,12.5,511,1.7,1.87
9/17/2007,0,0.053069616,36,31.7,2,14.1,322,1.255,2.1605
9/24/2007,489000,0.075583635,38.96,30.8,58,12.9,344,0.81,2.451
10/1/2007,1670,0.098557787,36,31.8,48,14.3,356,1.039,2.3005
10/8/2007,0,0.094367649,36.99,29.8,81,16.2,368,1.76,2.15
10/15/2007,2000,0.073020622,36,28.8,48,13.2,373,1.087,2.006
10/22/2007,14059000,0.053142121,37.17,29.6,122,11.4,202,1.5635,1.862
10/29/2007,439000,0.039047241,36,28.6,53,16,156,2.04,1.718
11/5/2007,80000,0.039611219,36.57,28,15,14.2,151,1.81,2.308
11/12/2007,12300,0.022009877,36,27.6,8,12.7,122,1.19,2.07
11/19/2007,0,0.009645879,41.49,27.1,34,13.8,94.2,0.863,2.6965
11/26/2007,333,0.014749519,36,27.8,106,11.3,76.2,1.41,3.323
12/3/2007,2330,0.003351055,42.28,28.3,123,11.9,72.8,1.05,1.9
12/10/2007,60000,0.006403784,42.6,27.8,101,10.6,65.2,1.68,2.75
12/17/2007,3000,-0.011422616,39.02,27.4,94,17,72.8,1.1015,2.739333333
12/24/2007,0,-0.028252108,43.34,26.8,49,11.6,72.8,0.523,2.728666667
12/31/2007,0,-0.021300637,36,26.8,151,9.2,67.3,1.34,2.718
1/7/2008,0,-0.021220846,43.17,24.7,95,14.9,76.2,0.97,1.7
1/14/2008,300,-0.035548133,37.24,24.3,103,11.2,70.6,1.68,1.3
1/21/2008,0,-0.030856715,36,23.1,33,16.4,105,1.04,1.64
1/28/2008,0,-0.021022588,42.98,25.6,37,15.3,122,1.15,1.1
2/4/2008,0,-0.019079508,43.12,26.2,112,10.9,98.1,2.2,2.6
2/11/2008,0,-0.034453111,36.75,26.1,60,13,80.8,0.94,1.7
2/18/2008,277000,-0.032259575,35,25.6,123,17.2,94.2,1.445,2.2725
2/25/2008,0,-0.05308754,36.95,28,189,10.8,102,1.95,2.845
3/3/2008,65000,-0.054749642,37.1,26.9,73,16.1,105,1.15,2.6
3/10/2008,0,-0.066759914,36.38,25.5,41,16.9,120,1.16,2.1
3/17/2008,80000,-0.062737981,36,27.6,206,12,118,0.729,1
3/24/2008,0,-0.043076229,42.71,26.4,11,15.2,143,1.31,2.67
3/31/2008,159000,-0.048091055,37,26.5,98,12.1,143,0.867,1.5
4/7/2008,5670,-0.051408774,44.82,27.1,116,19.1,454,2.3,2.3
4/14/2008,33000,-0.044430751,36,28.9,132,12.3,568,1.41,1.3
4/21/2008,1000,-0.041715685,36,28.7,49,11.7,331,2.32,2.748
4/28/2008,0,-0.03406958,44.72,27.1,96,11.2,196,1.995,3.424
5/5/2008,8000,-0.04114393,37,29.1,121,12.3,78.5,1.67,4.1
5/12/2008,0,-0.051279837,44.5,28.1,158,8.3,49.2,1.33,2.37
5/19/2008,0,-0.037018118,37,28.3,75,11.2,40.4,0.888,2.2
5/26/2008,0,-0.032306841,37,29.4,213,11.7,58,1.08,4.074
6/2/2008,0,-0.016405464,38.9,28.8,86,10.2,50.2,2.004,4.3
6/9/2008,0,-0.010908287,45.85,28.8,114,10.4,61,1.212,1.5
6/16/2008,0,0.006180363,38,30.6,106,7.1,99.4,1.212,1.8
6/23/2008,0,0.01782432,37.47,31.7,238,9.5,171,0.79,3.587
6/30/2008,0,0.034613269,37,30.764,116.4615385,9.473076923,302,1.18,1.2
7/7/2008,0,0.037000075,42.79,30.6,105,9.8,601,2.7,3
7/14/2008,0,0.040283497,38.49,29.8,104,11.2,656,2.37,3.1
7/21/2008,0,0.040187268,37,31.1,94,15,1870,1.45,2.766666667
7/28/2008,0,0.034328119,36,31.9,132,6.3,1300,2.277,2.433333333
8/4/2008,0,0.035289748,36,32.7,184,7,2020,3.104,2.1
8/11/2008,0,0.03806449,36,31.1,273,7.9,1560,3.41,2.8
8/18/2008,0,0.041409766,35,30.6,49,8.7,1240,2.19,2.405666667
8/25/2008,0,0.040108422,34,30.1,307,9.9,3760,2.03,2.011333333
9/1/2008,0,0.05354791,34,31.7,40,26.8,3740,2.95,1.617
9/8/2008,0,0.077247832,39,30.89642857,92.32142857,10.675,2620,4.42,1.6
9/15/2008,0,0.087671306,35,30.75714286,76.71428571,11.40714286,1290,2.62,1.4
9/22/2008,667,0.088021791,35,30.46428571,101.5357143,11.68214286,754,2.66,1.475
9/29/2008,0,0.094745687,35,30.01851852,79.59259259,11.61851852,601,2.7,1.55
10/6/2008,18000,0.073226127,38.2,29.7,89.55172414,12.38965517,454,2.8,1.9
10/13/2008,755000,0.060520404,40.2,29.19285714,94.79310345,11.34137931,644,2.44,0.88
10/20/2008,70000,0.065569702,35,29.13571429,98.62068966,11.61724138,565,1.71,1.486666667
10/27/2008,1330,0.08301987,35,28.27857143,85.79310345,12.25517241,291,2.965,2.093333333
11/3/2008,33700,0.070618573,35,27.93214286,81.93103448,12.7137931,215,4.22,2.7
11/10/2008,0,0.042856783,35,27.60714286,109.5666667,12.25333333,156,2.77,1.59
11/17/2008,47000,0.0387904,35,27.27142857,111.2333333,12.71666667,131,1.35,1.495
11/24/2008,135000,0.029785836,35,27.11071429,79.8,11.66666667,110,2.09,1.4
12/1/2008,0,-0.007144427,35,26.99285714,91.46666667,12.30666667,94.2,1.59,1.1
12/8/2008,2667,-0.031652226,38.34,25.1,93,9.2,95.5,2.44,2.08
12/15/2008,0,-0.029310491,35,24.2,114,15.3,131,1.2,1.91
12/22/2008,1000,-0.038102051,37.11,25.5,95,12.1,118,2.95,1.74
12/29/2008,0,-0.022102139,35,24.8,113,11.2,93,2.28,1.57
1/5/2009,667,-0.027804792,38.89,25.3,85,8.7,82,1.61,1.4
1/12/2009,0,-0.045904821,35,24.5,174,11.8,71.7,1.705,1.425
1/19/2009,0,-0.038044529,35,24,23,13.7,79.7,1.8,1.45
1/26/2009,0,-0.062511934,36,23.1,84,13.8,82,1.895,1.475
2/2/2009,0,-0.063736456,41.37,23.2,357,12,137,1.99,1.5
2/9/2009,0,-0.057184587,35,22.1,98,11.9,134,1.77,1.41
2/16/2009,0,-0.063314355,35,23.2,132,11.4,114,1.51,1.373333333
2/23/2009,0,-0.043338486,36,22.5,25,9.9,86.8,1.25,1.336666667
3/2/2009,333,-0.049931523,41.23,23.9,109,13.9,76.2,0.99,1.3
3/9/2009,333,-0.054237817,42.98,25.6,101,9.9,65.2,0.7705,1.65
3/16/2009,0,-0.051958139,36,26.3,107,8.2,60,0.551,2
3/23/2009,0,-0.03668072,42.43,26.2,72,13.2,54,0.7805,2.35
3/30/2009,0,-0.034809265,37,25.9,106,12.6,64.1,1.01,2.7
4/6/2009,0,-0.0665455,37.2,25.7,175,12,59,0.684,2.775
4/13/2009,0,-0.070233241,45.06,25.9,169,13.1,54,0.666,2.85
4/20/2009,32666,-0.050586737,43.74,26.5,63,11.9,42.1,0.833,2.925
4/27/2009,0,-0.046561182,38,28,94,11.6,34.6,1,3
5/4/2009,0,-0.045675858,38,27,85,9.9,23.8,0.918,2.4
5/11/2009,667,-0.045650321,45.97,28.4,129,7.4,21.2,0.827,2.15
5/18/2009,0,-0.031295867,46.22,28.2,83,9.7,167,0.736,1.9
5/25/2009,0,-0.024809734,36,27.5,153,13.3,1400,1.473,1.65
6/1/2009,0,-0.036571035,38,29.4,215,10.7,1660,2.21,1.4
6/8/2009,0,-0.019675116,44.82,30.2,247,8.2,865,1.82,1.31
6/15/2009,0,-0.003667891,42.95,31.2,13,5.2,747,1.75,1.22
6/22/2009,0,0.009784991,37,30.6,14,6.8,548,1.68,1.13
6/29/2009,0,0.019407069,36,30.3,258,10.4,1310,1.61,1.04
7/6/2009,0,0.022131919,36,31.2,187,9.7,2470,2.31,0.95
7/13/2009,0,0.02934981,39.8,32.1,66,12.1,2320,2.11,0.92
7/20/2009,0,0.032967558,37,31.8,103,10.5,2270,1.91,0.89
7/27/2009,667,0.02565417,36.75,32.3,88,6.3,1080,1.905,0.86
8/3/2009,0,0.015589377,38.9,31,95,7,2630,1.9,0.83
8/10/2009,0,0.029912214,37.09,31.7,69,10.3,1390,1.53,0.97
8/17/2009,0,0.056753938,38.6,32.9,90,10.8,595,1.905,1.11
8/24/2009,0,0.072222059,35,32,10,10.7,628,2.28,1.25
8/31/2009,333,0.070748,36,31.9,32,9.7,901,1.8,0.79
9/7/2009,0,0.070789363,35.46,31.3,89,6.5,3580,1.76,0.832
9/14/2009,0,0.086569423,36,30.7,64,9.5,3160,1.72,0.874
9/21/2009,0,0.095515471,35.12,32.4,75,7.2,2820,1.68,0.916
9/28/2009,0,0.092804203,34,31.7,79,8.5,1250,1.67,0.958
10/5/2009,16000,0.089572857,37.5,31.4,1,7.6,744,1.66,1
10/12/2009,157000,0.073725692,36.9,30.9,95,7.9,370,1.695,1.05
10/19/2009,23000,0.070597917,37.3,31,344,11.7,502,1.73,1.1
10/26/2009,101000,0.081395315,37.1,28,75,11.1,358,1.685,1.2
11/2/2009,20100000,0.081376702,37.4,28.5,112,10.1,228,1.64,1.3
11/9/2009,4800000,0.086967423,38,27.8,69,18.3,154,1.42,1.26
11/16/2009,3000,0.064354675,37.2,26.6,307,12.7,143,1.2,1.22
11/23/2009,0,0.056268509,39.7,26.7,24,7.8,134,1.105,1.18
11/30/2009,333,0.047510505,38.8,26.1,6,11.2,188,1.01,1.14
12/7/2009,333,0.015440888,38.5,25.2,9,13.4,1720,1.25,1.1
12/14/2009,7000,0.022226742,35.03,25,96,10.9,1660,1.445,1
12/21/2009,14000,0.009936536,35,25.8,74,14.6,660,1.64,0.9
12/28/2009,172000,-0.001554537,36,25.7,91,13.7,592,1.675,0.8
1/4/2010,32300,-0.004867009,37.9,25.3,4,13.2,491,1.71,0.7
1/11/2010,122000,-0.030723254,37.7,23.2,330,12.8,500,1.782,0.796
1/18/2010,1000,-0.05200942,37.1,24.8,100,14.8,554,3.04,0.835666667
1/25/2010,12667,-0.049968262,34,26.2,38,13.3,519,2.335,0.875333333
2/1/2010,8670,-0.049069299,37.9,26.1,19,11.3,545,1.63,0.915
2/8/2010,15700,-0.058022888,35,26.1,354,13.5,862,1.89,0.89825
2/15/2010,5000,-0.063054292,34,26,331,16.3,885,2.15,0.8815
2/22/2010,0,-0.082321225,35,25.3,77,11.3,792,1.815,0.86475
3/1/2010,0,-0.081239433,37.3,25.6,324,17.3,415,1.48,0.848
3/8/2010,0,-0.096712763,34,25.6,25,16.8,372,1.18,0.896
3/15/2010,0,-0.086646213,33.32,25.7,278,12.3,1900,1.6,0.944
3/22/2010,0,-0.079280547,33,25.7,322,13.4,1690,2.02,0.992
3/29/2010,0,-0.081587809,34.54,25.5,97,12.5,2060,2.44,1.04
4/5/2010,0,-0.075731607,34,26.5,74,9.2,2850,2.2,1.24
4/12/2010,0,-0.061540328,34,25.7,113,9.9,1530,1.79,1.2
4/19/2010,0,-0.055127786,35,26.84,88.48148148,12.32222222,535,1.51,1.166666667
4/26/2010,0,-0.070499945,33,27.12,99.40740741,11.58888889,372,1.55,1.133333333
5/3/2010,0,-0.057312778,33.97,27.212,108.1851852,11.18148148,529,1.59,1.1
5/10/2010,333,-0.063870317,35,32,114,11.5,336,2.68,1.22
5/17/2010,167,-0.043770738,34.89,32.2,118,8.3,178,2.01,1.24
5/24/2010,0,-0.038926363,36.4,34.5,80,8.6,346,1.515,1.26
5/31/2010,500,-0.026140586,36.7,34.5,47,9.4,324,1.02,1.28
6/7/2010,0,-0.02148732,37,29.05,116,10.63928571,362,1.78,1.3
6/14/2010,667,0.020881691,34.71,29.96086957,103.6,11.148,359,1.53,1.2
6/21/2010,333,0.031842485,34,31.2,116,7.3,579,1.765,1.155
6/28/2010,0,0.029772273,35.05,30.8,101,10.4,664,2,1.11
7/5/2010,0,0.044741416,35,29.7,111,10.6,2260,2.65,1.065
7/12/2010,1000,0.044511329,35.05,31.5,73,13.7,3260,3.3,1.02
7/19/2010,0,0.041328219,34,31.2,90,9.8,2220,1.79,1.3
7/26/2010,0,0.022170277,34,30.2,44,11.3,976,1.69,1.58
8/2/2010,0,0.020677206,34.11,31.5,0,6.6,914,1.59,1.86
8/9/2010,0,0.035588624,34,32.5,53,11.2,1430,1.56,1.707
8/16/2010,0,0.055562446,36,32.5,220,10.2,1930,1.53,1.554
8/23/2010,0,0.083281542,36,32.3,152,8.6,1410,1.515,1.401
8/30/2010,0,0.102641881,37,30.3,105,10.9,3820,1.5,1.248
9/6/2010,0,0.095284085,36.5,30.6,81,10,3790,1.575,1.095
9/13/2010,0,0.095894421,37,31.6,24,7.6,2410,1.65,0.942
9/20/2010,0,0.108546577,37.5,30.2,78,9.7,2350,1.72,1.06
9/27/2010,0,0.101388362,37.5,30.1,91,13.9,1240,2.18,0.493
10/4/2010,0,0.047795124,37.5,29.7,10,10.2,674,1.6,1.01
10/11/2010,0,0.046987601,37.5,28.6,21,10.3,450,1.407,1.0575
10/18/2010,5000,0.045735763,38,27.9,73,8.7,243,1.6535,1.105
10/25/2010,0,0.05393134,37,27.5,83,10.1,165,1.9,1.1525
11/1/2010,0,0.031734674,38,27.5,91,10,137,1.12,1.2
11/8/2010,0,-0.006280094,39,28.2,335,14.1,334,1.32,1.52
11/15/2010,0,0.008401605,38,27.6,63,8.6,210,1.36,1.615
11/22/2010,0,0.006032286,38,26.7,92,10.6,122,1.4,1.71
11/29/2010,0,0.011802214,38,25.5,98,10.3,101,1.92,1.805
12/6/2010,0,-0.006819726,39,25.3,25,14.3,101,2.44,1.9
12/13/2010,0,-0.029152516,33.31,23.8,61,15.3,97.4,1.855,1.7075
12/20/2010,0,-0.050096474,40,23.5,123,12.1,268,1.27,1.515
12/27/2010,0,-0.050583758,37,22.8,7,15,263,2.05,1.3225
1/3/2011,0,-0.04337439,33.2,21.9,127,10.7,193,2.83,1.13
1/10/2011,0,-0.065906561,39,21.9,104,12.2,232,2.31,0.8305
1/17/2011,0,-0.065725519,38,24.6,22,13.1,176,1.79,0.531
1/24/2011,0,-0.079240105,38,25.1,84,13,272,2.03,0.265
1/31/2011,0,-0.083888532,37,25.1,150,14.1,815,1.95,0.702
2/7/2011,0,-0.069316192,38,25.2,150,14.8,450,1.795,0.866
2/14/2011,0,-0.067355302,39,25.1,24,13.6,265,1.64,1.03
2/21/2011,0,-0.060400717,36.83333333,25.3,128,9.5,219,1.51,0.955
2/28/2011,0,-0.049064485,34.66666667,25.8,179,9.4,144,1.38,0.88
3/7/2011,333,-0.024508799,32.5,26.1,123,13.7,103,1.32,1.17
3/14/2011,333,-0.023122082,32.505,25.5,355,12.8,208,1.59,0.822
3/21/2011,333,-0.038735467,32.51,26.1,115,8.9,144,1.86,1.006
3/28/2011,333,-0.044685766,29.2,27.8,170,10.6,89.2,2.13,1.19
4/4/2011,1000,-0.053293986,32.5,25.9,148,14.1,1330,1.84,0.995
4/11/2011,667,-0.049407264,38.1,25.1,106,12.1,1300,2.59,0.489
4/18/2011,0,-0.034589307,37.1,27,45,7.3,706,1.77,1.1
4/25/2011,0,-0.02634786,33.1,27.3,126,11.2,302,1.6,1.1
5/2/2011,333,-0.015662281,35.6,27.3,111,11,182,1.29,0.97
5/9/2011,0,-0.024829358,21.2,27.3,38,9.9,126,1.06,1.02
5/16/2011,333,-0.018812207,38,27,78,8.8,120,0.9775,1.105
5/23/2011,0,-0.026640015,38,27.1,101,8.6,108,0.895,1.19
5/30/2011,333,-0.019462123,34.2,31.5,105,8.2,103,0.9175,1.68
6/6/2011,0,-0.019028892,37,28.4,61,9.2,57.2,0.94,2.17
6/13/2011,0,-0.012239033,37,30.3,38,6.6,32.6,0.954333333,1.767666667
6/20/2011,0,0.00825934,38,30.4,123,5.6,29.1,0.968666667,1.365333333
6/27/2011,0,0.019503492,38,31.4,138,9.1,249,0.983,0.963
7/4/2011,0,0.020409415,37.5,31.9,95,12.8,1250,1.3415,0.89
7/11/2011,333,0.017547791,37,30.6,92,10.2,798,1.7,0.817
7/18/2011,667,0.031714768,38,32.7,75,7.6,979,1.95,0.784
7/25/2011,1000,0.028261709,39,33.2,66,7.6,680,2.15,0.176
8/1/2011,667,0.035201644,30.6,32.4,61,10,585,1.68,0.71
8/8/2011,0,0.030748727,36,31.36333333,108.3,10.20666667,639,1.535,0.6425
8/15/2011,0,0.043617423,38,32.9,247,7.1,889,1.39,0.575
8/22/2011,1000,0.066587505,39,33.5,51,8.2,2130,1.56,0.685
8/29/2011,0,0.070409852,37,31.9,27,8.7,2530,1.73,0.795
9/5/2011,0,0.072553164,36,31,100,12.7,1300,1.945,0.8695
9/12/2011,333,0.056969907,36,30.6,12,12.2,1660,2.16,0.944
9/19/2011,1300,0.065670116,36,30.6,64,8,1490,3.21,0.806
9/26/2011,4000,0.074385346,37,30.8,93,11.1,1090,1.89,0.728
10/3/2011,60000,0.056845807,36.37,31.1,8,10.3,961,1.83,0.806
10/10/2011,2192600,0.068278264,38,29.7,73,13.5,2300,2.05,0.77
10/17/2011,22275000,0.068980536,36.92,29.19285714,77,14.1,4980,1.996666667,0.806666667
10/24/2011,263000,0.053381056,36,29.13571429,13,15.5,4550,1.943333333,0.843333333
10/31/2011,870000,0.024796292,37.04,28.27857143,67,13.1,1480,1.89,0.88
11/7/2011,30300,0.033821293,35,27.93214286,84,11.5,867,1.73,0.782
11/14/2011,333,0.030267264,37,27.60714286,116,14.4,544,1.57,0.684
11/21/2011,425000,0.012688362,37,27.27142857,120,11.6,354,1.553333333,0.739333333
11/28/2011,30448000,0.009985779,36.78,27.11071429,113,12.5,275,1.536666667,0.794666667
12/5/2011,924000,0.000973327,36.02,26.99285714,102,11.5,216,1.52,0.85
12/12/2011,17558300,-0.005846917,37,26.52857143,54,13.5,258,1.68,0.793
12/19/2011,23936000,0.006835593,38,26.20714286,112,10.1,367,3.9,0.662
12/26/2011,16991600,-0.000105773,38,26.05357143,138,11.4,148,2.825,0.714
1/2/2012,1550000,-0.012648863,37,25.9862069,354,11.8,128,1.75,0.766
1/9/2012,1064000,-0.042911006,40,25.85517241,118,14.4,118,1.67,0.843
1/16/2012,1319300,-0.052598865,39,25.62413793,45,10.2,108,1.54,0.892
1/23/2012,176000,-0.05033727,38,25.56551724,118,9.3,108,1.41,0.941
1/30/2012,667,-0.056378511,38,25.55862069,118,10.8,90.8,1.28,0.99
2/6/2012,5000,-0.056373754,38,24.6,95,10.5,84.5,1.16,0.96
2/13/2012,0,-0.049929237,37,25.8,27,16.1,86,1.73,1.07
2/20/2012,333,-0.067035024,38,24.4,129,9.6,87.6,1.2785,0.9185
2/27/2012,0,-0.080898176,38,24.7,101,13.2,74,0.827,0.767
3/5/2012,377000,-0.085100897,36,23.2,4,14.5,65.4,0.78,0.96
3/12/2012,333,-0.049028013,38,26.1,102,11.5,97.4,1.53,1.06
3/19/2012,333,-0.046504842,38,26.4,100,8.6,90.8,1.335,0.849
3/26/2012,333,-0.042933296,38,26.5,110,11.2,61.3,1.14,0.638
4/2/2012,7500,-0.034996805,39,26.7,125,8.3,39.5,0.818,0.92
4/9/2012,11000,-0.0344131,38,26.6,19,16.5,27,1.47,1.34
4/16/2012,1600,-0.040992822,37.2,26.3,34,9.5,23,1.512,1.833
4/23/2012,667,-0.06430085,38,26.9,145,11.5,118,0.47,1.65
4/30/2012,0,-0.052838162,39,27.5,109,10.3,113,0.839,0.83
5/7/2012,0,-0.04123521,37,28.2,133,12.9,38.4,0.8545,1.1165
5/14/2012,0,-0.017949413,37,28.8,142,9.4,17.8,0.87,1.403
5/21/2012,0,-0.004627044,38,27.8,40,9.6,109,0.846,1.1455
5/28/2012,0,-0.007415894,45,31.2,41,5.5,31.4,0.822,0.888
6/4/2012,80300,-0.019451466,38.9,28.2,247,6.8,188,0.696,0.97
6/11/2012,667,0.013882594,38,29.96086957,103.6,11.148,843,1.58,0.771
6/18/2012,73300,0.028268891,37.9,30.408,107.1111111,8.818518519,699,1.813,0.966
6/25/2012,333,0.056504053,39,30.80384615,111.1428571,8.803571429,1030,1.94,1.1
7/2/2012,333,0.055252875,37,30.764,116.4615385,9.473076923,2750,2.005,1.2
7/9/2012,0,0.035859443,38,30.97307692,103.3703704,9.877777778,1620,2.07,1.3
7/16/2012,0,0.035399634,37,31.25185185,124.1428571,10.1,671,1.81,1.04
7/23/2012,0,0.034869538,38,31.37777778,135.75,9.846428571,1380,1.769,1.273
7/30/2012,0,0.048980526,39,31.64137931,133.5862069,9.337931034,961,1.92,1.16
8/6/2012,0,0.06216177,37,32.3,23,8.5,751,1.84,0.82
8/13/2012,5000,0.051761032,36,32.2,106,7.6,1460,2.54,0.937
8/20/2012,0,0.058616721,36,32.6,92,9.4,1490,2.043,1.267
8/27/2012,0,0.062081471,36,30.8,18,21.8,1590,2.25,0.711
9/3/2012,1600,0.058081133,37,29.6,62,19.2,4010,2.1995,0.7895
9/10/2012,5000,0.056713481,35,30.7,187,10.2,2580,2.149,0.868
